Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168142,"Toll Like Receptor 10 (TLR10) Cascade",23,98,0.008229761504870675,1.1102230246251565E-16,3.219646771412954E-15,52,71,0.004745354899077663,9606,Homo sapiens,"O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-198669;R-HSA-936960;R-HSA-936991;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-199895;R-HSA-9761344;R-HSA-937050;R-HSA-450257;R-HSA-198746;R-HSA-937044;R-HSA-168162;R-HSA-9749494;R-HSA-975852;R-HSA-975853;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-5684273;R-HSA-199917;R-HSA-5684261;R-HSA-168053;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-5684267;R-HSA-450296;R-HSA-9773803;R-HSA-975857"
R-HSA-168176,"Toll Like Receptor 5 (TLR5) Cascade",23,98,0.008229761504870675,1.1102230246251565E-16,3.219646771412954E-15,52,71,0.004745354899077663,9606,Homo sapiens,"O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-198669;R-HSA-936960;R-HSA-936991;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-199895;R-HSA-9761344;R-HSA-937050;R-HSA-450257;R-HSA-198746;R-HSA-937044;R-HSA-168162;R-HSA-9749494;R-HSA-975852;R-HSA-975853;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-5684273;R-HSA-199917;R-HSA-5684261;R-HSA-168053;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-5684267;R-HSA-450296;R-HSA-9773803;R-HSA-975857"
R-HSA-937061,"TRIF (TICAM1)-mediated TLR4 signaling ",25,110,0.009237487403426269,1.1102230246251565E-16,3.219646771412954E-15,52,76,0.005079534821547921,9606,Homo sapiens,"O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-9823934;R-HSA-450346;R-HSA-9823910;R-HSA-451634;R-HSA-9823904;R-HSA-9750946;R-HSA-9823906;R-HSA-9750226;R-HSA-2569057;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-199895;R-HSA-9761344;R-HSA-450257;R-HSA-198746;R-HSA-168921;R-HSA-168162;R-HSA-9749494;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-166245;R-HSA-5684273;R-HSA-199917;R-HSA-5684261;R-HSA-168053;R-HSA-936951;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-166271;R-HSA-5684267;R-HSA-937075;R-HSA-936947;R-HSA-450296;R-HSA-9773803"
R-HSA-4420097,"VEGFA-VEGFR2 Pathway",24,100,0.008397715821296607,1.1102230246251565E-16,3.219646771412954E-15,53,79,0.005280042775030076,9606,Homo sapiens,"Q16539;O15530;Q15759;P31749;O15264;O75116;P12931;P31751;P53778;Q05397;P42345;P17612;Q96RU7;Q05513;Q05655;P17252;P06241;P22694;P49137;Q14289;Q13464;Q13177;P05771;Q13153","Q16539;O15530;Q15759;P31749;O15264;O75116;P31751;P53778;Q05397;P42345;P17612;Q96RU7;Q05513;Q05655;P12931-1;P17252;P06241;P22694;P49137;Q14289;Q13464;Q13177;P05771;Q13153","R-HSA-202127;R-HSA-5228992;R-HSA-202137;R-HSA-5218645;R-HSA-5218643;R-HSA-5218642;R-HSA-5218640;R-HSA-2317314;R-HSA-5357429;R-HSA-5357432;R-HSA-187688;R-HSA-5218916;R-HSA-4420206;R-HSA-1497784;R-HSA-2316429;R-HSA-4420083;R-HSA-5218814;R-HSA-5218813;R-HSA-5218812;R-HSA-5218811;R-HSA-5218809;R-HSA-5218806;R-HSA-5218805;R-HSA-5218804;R-HSA-5218830;R-HSA-5218828;R-HSA-5218826;R-HSA-5218824;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-5218819;R-HSA-5218847;R-HSA-5357445;R-HSA-5218839;R-HSA-5218838;R-HSA-4420121;R-HSA-5218836;R-HSA-5218832;R-HSA-4420128;R-HSA-5218855;R-HSA-5218854;R-HSA-5218851;R-HSA-4420140;R-HSA-5357472;R-HSA-198640;R-HSA-5357477;R-HSA-5357479;R-HSA-5357483;R-HSA-202111;R-HSA-3928647;R-HSA-198270"
R-HSA-166166,"MyD88-independent TLR4 cascade ",25,110,0.009237487403426269,1.1102230246251565E-16,3.219646771412954E-15,52,78,0.005213206790536024,9606,Homo sapiens,"O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-9823934;R-HSA-450346;R-HSA-9823910;R-HSA-451634;R-HSA-9823904;R-HSA-9750946;R-HSA-9823906;R-HSA-9750226;R-HSA-2569057;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-199895;R-HSA-9761344;R-HSA-450257;R-HSA-198746;R-HSA-168921;R-HSA-168162;R-HSA-9749494;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-166245;R-HSA-5684273;R-HSA-199917;R-HSA-5684261;R-HSA-168053;R-HSA-936951;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-166271;R-HSA-5684267;R-HSA-937075;R-HSA-936947;R-HSA-450296;R-HSA-9773803"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",23,107,0.00898555592878737,1.1102230246251565E-16,3.219646771412954E-15,56,85,0.0056810586819943856,9606,Homo sapiens,"O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","R-HSA-975118;R-HSA-975119;R-HSA-975115;R-HSA-975111;R-HSA-975106;R-HSA-198669;R-HSA-975134;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-975125;R-HSA-975122;R-HSA-450337;R-HSA-450222;R-HSA-975142;R-HSA-450348;R-HSA-450346;R-HSA-975139;R-HSA-451634;R-HSA-9750946;R-HSA-975180;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9860292;R-HSA-199895;R-HSA-9761344;R-HSA-450257;R-HSA-198746;R-HSA-975188;R-HSA-168162;R-HSA-9749494;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-5684273;R-HSA-199917;R-HSA-975103;R-HSA-975100;R-HSA-5684261;R-HSA-168053;R-HSA-975097;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-5684267;R-HSA-450296;R-HSA-9773803"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",25,106,0.008901578770574403,1.1102230246251565E-16,3.219646771412954E-15,52,79,0.005280042775030076,9606,Homo sapiens,"O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","O43353;Q15418;Q15759;P28482;Q9UHD2;O75582;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;P51617;P45983;P45985;O14733;P45984","R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-177690;R-HSA-450333;R-HSA-177692;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-9013963;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9014343;R-HSA-9013979;R-HSA-847070;R-HSA-9013978;R-HSA-199895;R-HSA-9761344;R-HSA-450257;R-HSA-198746;R-HSA-168162;R-HSA-168930;R-HSA-9749494;R-HSA-9828209;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-5684273;R-HSA-199917;R-HSA-9828196;R-HSA-5684261;R-HSA-168053;R-HSA-9828205;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-9828200;R-HSA-5684267;R-HSA-450296;R-HSA-9773803"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",23,110,0.009237487403426269,1.1102230246251565E-16,3.219646771412954E-15,56,86,0.005747894666488437,9606,Homo sapiens,"O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","O43353;P52564;Q15349;Q16539;O15111;Q15418;Q15759;P28482;P27361;P51812;Q02750;O75582;P53779;O43318;P41279;P51617;P45983;P49137;O14920;P45985;O14733;P45984;Q13164","R-HSA-975118;R-HSA-975119;R-HSA-975115;R-HSA-975111;R-HSA-975106;R-HSA-198669;R-HSA-975134;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-975125;R-HSA-975122;R-HSA-450337;R-HSA-450222;R-HSA-975142;R-HSA-450348;R-HSA-450346;R-HSA-975139;R-HSA-451634;R-HSA-9750946;R-HSA-975180;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9860292;R-HSA-199895;R-HSA-9761344;R-HSA-450257;R-HSA-198746;R-HSA-975188;R-HSA-168162;R-HSA-9749494;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-5684273;R-HSA-199917;R-HSA-975103;R-HSA-975100;R-HSA-5684261;R-HSA-168053;R-HSA-975097;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-5684267;R-HSA-450296;R-HSA-9773803"
R-HSA-5683057,"MAPK family signaling cascades",36,325,0.027292576419213975,1.1102230246251565E-16,3.219646771412954E-15,79,122,0.008153990108274296,9606,Homo sapiens,"Q13554;Q8IW41;P36507;P29597;P28482;P07949;Q13557;P12931;Q05397;P10398;P21802;Q04759;P08581;P06241;P22694;P27448;P22455;Q16659;P04049;P27361;P09619;Q02750;P53778;Q9UQM7;P17612;P11362;O60674;P41240;P00533;Q13177;Q13153;Q16584","Q13554;Q8IW41;P36507;P29597;P28482;P07949;Q13557;P12931;Q05397;P10398;P21802-18;P11362-19;Q04759;P08581;P11362-1;P06241;P22694;P27448;P22455;Q16659;P04049;P27361;P09619;Q02750;P53778;Q9UQM7;P21802-5;P21802-3;P17612;P21802-1;O60674;P41240;P00533;Q13177;Q13153;Q16584","R-HSA-5692754;R-HSA-5687123;R-HSA-5692755;R-HSA-5687120;R-HSA-5687121;R-HSA-9635739;R-HSA-5692764;R-HSA-9635743;R-HSA-5675206;R-HSA-9657603;R-HSA-8868118;R-HSA-5687109;R-HSA-9657606;R-HSA-5687107;R-HSA-389788;R-HSA-9657608;R-HSA-5692749;R-HSA-5687115;R-HSA-5687112;R-HSA-109857;R-HSA-5672950;R-HSA-5672951;R-HSA-5672948;R-HSA-5692788;R-HSA-109858;R-HSA-109860;R-HSA-5675376;R-HSA-109863;R-HSA-109862;R-HSA-5674366;R-HSA-5672958;R-HSA-109864;R-HSA-5627775;R-HSA-5672957;R-HSA-5672954;R-HSA-5692775;R-HSA-5692770;R-HSA-5692768;R-HSA-5675373;R-HSA-5692781;R-HSA-5692779;R-HSA-8867654;R-HSA-5672980;R-HSA-5674132;R-HSA-5674130;R-HSA-5672978;R-HSA-5674387;R-HSA-5674385;R-HSA-5674140;R-HSA-8867658;R-HSA-5675417;R-HSA-5672966;R-HSA-5674373;R-HSA-5672965;R-HSA-5690245;R-HSA-5674496;R-HSA-5672960;R-HSA-112342;R-HSA-5672961;R-HSA-5672972;R-HSA-5672973;R-HSA-5690250;R-HSA-9658445;R-HSA-5672969;R-HSA-5687094;R-HSA-5687090;R-HSA-5687091;R-HSA-5687088;R-HSA-9653108;R-HSA-5675198;R-HSA-5687101;R-HSA-5675194;R-HSA-9657599;R-HSA-9653503;R-HSA-5675431;R-HSA-5674019;R-HSA-5687086;R-HSA-5675433;R-HSA-5687081"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",27,148,0.012428619415518979,1.1102230246251565E-16,3.219646771412954E-15,73,113,0.00755246624782783,9606,Homo sapiens,"O43353;Q15759;Q15418;P28482;Q9UHD2;O75582;Q06187;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;Q9Y616;P51617;P45983;O14733;P45985;P45984","O43353;Q15759;Q15418;P28482;Q9UHD2;O75582;Q06187;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;Q9Y616;P51617;P45983;O14733;P45985;P45984","R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-936960;R-HSA-2559414;R-HSA-936991;R-HSA-450325;R-HSA-199959;R-HSA-5609665;R-HSA-9749505;R-HSA-203797;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-9823934;R-HSA-450346;R-HSA-937022;R-HSA-9823910;R-HSA-451634;R-HSA-9823904;R-HSA-9750946;R-HSA-9823906;R-HSA-166072;R-HSA-166082;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-2569057;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-9749471;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-199895;R-HSA-9761344;R-HSA-937050;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-198746;R-HSA-166363;R-HSA-937044;R-HSA-2262777;R-HSA-168921;R-HSA-168162;R-HSA-9749494;R-HSA-166119;R-HSA-5684275;R-HSA-199910;R-HSA-198756;R-HSA-166245;R-HSA-5684273;R-HSA-937059;R-HSA-199917;R-HSA-5684261;R-HSA-168053;R-HSA-937079;R-HSA-936951;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-166271;R-HSA-5684267;R-HSA-937075;R-HSA-936947;R-HSA-450296;R-HSA-9773803"
R-HSA-194138,"Signaling by VEGF",24,110,0.009237487403426269,1.1102230246251565E-16,3.219646771412954E-15,53,86,0.005747894666488437,9606,Homo sapiens,"Q16539;O15530;Q15759;P31749;O15264;O75116;P12931;P31751;P53778;Q05397;P42345;P17612;Q96RU7;Q05513;Q05655;P17252;P06241;P22694;P49137;Q14289;Q13464;Q13177;P05771;Q13153","Q16539;O15530;Q15759;P31749;O15264;O75116;P31751;P53778;Q05397;P42345;P17612;Q96RU7;Q05513;Q05655;P12931-1;P17252;P06241;P22694;P49137;Q14289;Q13464;Q13177;P05771;Q13153","R-HSA-202127;R-HSA-5228992;R-HSA-202137;R-HSA-5218645;R-HSA-5218643;R-HSA-5218642;R-HSA-5218640;R-HSA-2317314;R-HSA-5357429;R-HSA-5357432;R-HSA-187688;R-HSA-5218916;R-HSA-4420206;R-HSA-1497784;R-HSA-2316429;R-HSA-4420083;R-HSA-5218814;R-HSA-5218813;R-HSA-5218812;R-HSA-5218811;R-HSA-5218809;R-HSA-5218806;R-HSA-5218805;R-HSA-5218804;R-HSA-5218830;R-HSA-5218828;R-HSA-5218826;R-HSA-5218824;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-5218819;R-HSA-5218847;R-HSA-5357445;R-HSA-5218839;R-HSA-5218838;R-HSA-4420121;R-HSA-5218836;R-HSA-5218832;R-HSA-4420128;R-HSA-5218855;R-HSA-5218854;R-HSA-5218851;R-HSA-4420140;R-HSA-5357472;R-HSA-198640;R-HSA-5357477;R-HSA-5357479;R-HSA-5357483;R-HSA-202111;R-HSA-3928647;R-HSA-198270"
R-HSA-168898,"Toll-like Receptor Cascades",27,174,0.014612025529056097,1.1102230246251565E-16,3.219646771412954E-15,107,217,0.014503408635209197,9606,Homo sapiens,"O43353;Q15759;Q15418;P28482;Q9UHD2;O75582;Q06187;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;Q9Y616;P51617;P45983;O14733;P45985;P45984","O43353;Q15759;Q15418;P28482;Q9UHD2;O75582;Q06187;O43318;P41279;Q9Y572;P49137;O14920;Q13164;P52564;Q15349;Q16539;O15111;P27361;P51812;Q02750;P53779;Q9Y616;P51617;P45983;O14733;P45985;P45984","R-HSA-975118;R-HSA-975119;R-HSA-975115;R-HSA-975878;R-HSA-975879;R-HSA-975111;R-HSA-975106;R-HSA-975874;R-HSA-198669;R-HSA-936960;R-HSA-975134;R-HSA-936991;R-HSA-450325;R-HSA-199959;R-HSA-203797;R-HSA-9758604;R-HSA-177690;R-HSA-450333;R-HSA-975125;R-HSA-975122;R-HSA-177692;R-HSA-450337;R-HSA-975142;R-HSA-450348;R-HSA-9823934;R-HSA-450346;R-HSA-975139;R-HSA-937022;R-HSA-9823910;R-HSA-451634;R-HSA-9823904;R-HSA-9750946;R-HSA-9823906;R-HSA-975180;R-HSA-9013963;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-2569057;R-HSA-451649;R-HSA-198731;R-HSA-9749471;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-9013979;R-HSA-9860292;R-HSA-9013978;R-HSA-937050;R-HSA-198746;R-HSA-937044;R-HSA-975188;R-HSA-9749494;R-HSA-5684275;R-HSA-198756;R-HSA-166245;R-HSA-5684273;R-HSA-937059;R-HSA-5684261;R-HSA-168053;R-HSA-937079;R-HSA-166271;R-HSA-5684267;R-HSA-937075;R-HSA-9773803;R-HSA-166286;R-HSA-166284;R-HSA-2559414;R-HSA-5609665;R-HSA-9749505;R-HSA-450222;R-HSA-166072;R-HSA-166082;R-HSA-166091;R-HSA-168136;R-HSA-2201322;R-HSA-9014343;R-HSA-847070;R-HSA-199895;R-HSA-9761344;R-HSA-2262775;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-168921;R-HSA-168162;R-HSA-168930;R-HSA-975852;R-HSA-975853;R-HSA-9828209;R-HSA-166119;R-HSA-199910;R-HSA-199917;R-HSA-9828196;R-HSA-975103;R-HSA-975100;R-HSA-975097;R-HSA-9828205;R-HSA-936951;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-9828200;R-HSA-936947;R-HSA-450296;R-HSA-975857"
